//NAME,FILENAME,U,V,WIDTH,HEIGHT,FLAGS
icon_unitinfo_good,icon_unitinfo_good.tga,0,0,32,32,0

// some generic grey buttons,,,,,,
spr_greybutton_48x48,ui_greybutton_48x48.tga,0,0,48,48,0
spr_greybutton_48x48_roll,ui_greybutton_48x48_rollover.tga,0,0,48,48,0
spr_greybutton_48x48_press,ui_greybutton_48x48_rollover.tga,0,0,48,48,(FlipV)
spr_greybutton_48x48_rollpress,ui_greybutton_48x48_rollover.tga,0,0,48,48,(FlipV)
spr_greybutton_64x64,ui_greybutton_64x64.tga,0,0,64,64,0
spr_greybutton_64x64_roll,ui_greybutton_64x64_rollover.tga,0,0,64,64,0
spr_greybutton_64x64_press,ui_greybutton_64x64_rollover.tga,0,0,64,64,(FlipV)
spr_greybutton_64x64_rollpress,ui_greybutton_64x64_rollover.tga,0,0,64,64,(FlipV)
spr_greybutton_64x40,ui_greybutton_64x40.tga,0,0,64,40,0
spr_greybutton_64x40_roll,ui_greybutton_64x40_rollover.tga,0,0,64,40,0
spr_greybutton_64x40_press,ui_greybutton_64x40_rollover.tga,0,0,64,40,(FlipV)
spr_greybutton_64x40_rollpress,ui_greybutton_64x40_rollover.tga,0,0,64,40,(FlipV)
spr_greybutton_92x40,ui_greybutton_92x40.tga,0,0,92,40,0
spr_greybutton_92x40_roll,ui_greybutton_92x40_rollover.tga,0,0,92,40,0
spr_greybutton_92x40_press,ui_greybutton_92x40_rollover.tga,0,0,92,40,(FlipV)
spr_greybutton_92x40_rollpress,ui_greybutton_92x40_rollover.tga,0,0,92,40,(FlipV)
spr_greybutton_300x50,ui_greybutton_300x50.tga,0,0,300,50,0
spr_greybutton_300x50_roll,ui_greybutton_300x50_rollover.tga,0,0,300,50,0
spr_greybutton_300x50_press,ui_greybutton_300x50_rollover.tga,0,0,300,50,(FlipV)
spr_greybutton_300x50_rollpress,ui_greybutton_300x50_rollover.tga,0,0,300,50,(FlipV)
spr_greybutton_180x40,ui_greybutton_180x40.tga,0,0,180,40,0
spr_greybutton_180x40_roll,ui_greybutton_180x40_rollover.tga,0,0,180,40,0
spr_greybutton_180x40_press,ui_greybutton_180x40_rollover.tga,0,0,180,40,(FlipV)
spr_greybutton_180x40_rollpress,ui_greybutton_180x40_rollover.tga,0,0,180,40,(FlipV)

// plus minus button,,,,,,
ui_butt_plus_minus,ui_butt_plus_minus.tga,0,0,64,40,0
ui_butt_plus_minus_roll,ui_butt_plus_minus_rollover.tga,0,0,64,40,0
ui_butt_plus_minus_press,ui_butt_plus_minus_rollover.tga,0,0,64,40,0
ui_butt_plus_minus_rollpress,ui_butt_plus_minus_rollover.tga,0,0,64,40,0

spr_game_menuitem,ui_empty.tga,0,0,1,1,0
spr_game_menuitem_hilite,ui_blackpixel_transp.tga,0,0,1,1,0



/////////////////////////////////////////////////,,,,,,
// FULLMAP SPRITES,,,,,,
// (PIP button fullmap sprites are elsewhere),,,,,,

// fullmap background,,,,,,
//spr_fullmap_bkg1,ui_fullmap_bkg1.tga,0,0,400,512,0
//spr_fullmap_bkg2,ui_fullmap_bkg2.tga,0,0,400,512,0
//spr_fullmap_bkg3,ui_fullmap_bkg3.tga,0,0,400,176,0

spr_fullmap_bkg1,ui_fullmap_bkg_top_stone_EE2X.tga,0,0,256,512,0
spr_fullmap_bkg2,ui_fullmap_bkg_bot_stone_EE2X.tga,0,0,256,512,0
spr_fullmap_bkg1_e2,ui_fullmap_bkg_top_parch_EE2X.tga,0,0,256,512,0
spr_fullmap_bkg2_e2,ui_fullmap_bkg_bot_parch_EE2X.tga,0,0,256,512,0
spr_fullmap_bkg1_e3,ui_fullmap_bkg_top_metal_EE2X.tga,0,0,256,512,0
spr_fullmap_bkg2_e3,ui_fullmap_bkg_bot_metal_EE2X.tga,0,0,256,512,0

spr_fullmap_panel_inset,ui_blackpixel_halfalpha.tga,0,0,1,1,0
spr_fullmap_panel_inset_e2,ui_blackpixel_quarteralpha.tga,0,0,1,1,0
spr_fullmap_panel_inset_e3,ui_blackpixel_halfalpha.tga,0,0,1,1,0

// closebox,,,,,,
spr_fullmap_close,ui_fullmap_close_stone.tga,0,0,64,64,0
spr_fullmap_close_r,ui_fullmap_close_rollover_stone.tga,0,0,64,64,0
spr_fullmap_close_p,ui_fullmap_close_pressed_stone.tga,0,0,64,64,0
spr_fullmap_close_rp,ui_fullmap_close_pressed_stone.tga,0,0,64,64,0
spr_fullmap_close_e2,ui_fullmap_close_parch.tga,0,0,64,64,0
spr_fullmap_close_r_e2,ui_fullmap_close_rollover_parch.tga,0,0,64,64,0
spr_fullmap_close_p_e2,ui_fullmap_close_pressed_parch.tga,0,0,64,64,0
spr_fullmap_close_rp_e2,ui_fullmap_close_pressed_parch.tga,0,0,64,64,0
spr_fullmap_close_e3,ui_fullmap_close_metal.tga,0,0,64,64,0
spr_fullmap_close_r_e3,ui_fullmap_close_rollover_metal.tga,0,0,64,64,0
spr_fullmap_close_p_e3,ui_fullmap_close_pressed_metal.tga,0,0,64,64,0
spr_fullmap_close_rp_e3,ui_fullmap_close_pressed_metal.tga,0,0,64,64,0

// fullmap tabs (narrow -- fits all 4),,,,,,
spr_fullmap_tab_narr_citm,ui_fullmap_tab_narrow_citizenmanager_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_r,ui_fullmap_tab_narrow_citizenmanager_rollover_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_p,ui_fullmap_tab_narrow_citizenmanager_pressed_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_rp,ui_fullmap_tab_narrow_citizenmanager_pressed_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_e2,ui_fullmap_tab_narrow_citizenmanager_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_r_e2,ui_fullmap_tab_narrow_citizenmanager_rollover_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_p_e2,ui_fullmap_tab_narrow_citizenmanager_pressed_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_rp_e2,ui_fullmap_tab_narrow_citizenmanager_pressed_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_e3,ui_fullmap_tab_narrow_citizenmanager_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_r_e3,ui_fullmap_tab_narrow_citizenmanager_rollover_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_p_e3,ui_fullmap_tab_narrow_citizenmanager_pressed_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_citm_rp_e3,ui_fullmap_tab_narrow_citizenmanager_pressed_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp,ui_fullmap_tab_narrow_warplans_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_r,ui_fullmap_tab_narrow_warplans_rollover_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_p,ui_fullmap_tab_narrow_warplans_pressed_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_rp,ui_fullmap_tab_narrow_warplans_pressed_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_e2,ui_fullmap_tab_narrow_warplans_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_r_e2,ui_fullmap_tab_narrow_warplans_rollover_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_p_e2,ui_fullmap_tab_narrow_warplans_pressed_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_rp_e2,ui_fullmap_tab_narrow_warplans_pressed_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_e3,ui_fullmap_tab_narrow_warplans_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_r_e3,ui_fullmap_tab_narrow_warplans_rollover_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_p_e3,ui_fullmap_tab_narrow_warplans_pressed_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_warp_rp_e3,ui_fullmap_tab_narrow_warplans_pressed_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt,ui_fullmap_tab_narrow_options_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_r,ui_fullmap_tab_narrow_options_rollover_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_p,ui_fullmap_tab_narrow_options_pressed_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_rp,ui_fullmap_tab_narrow_options_pressed_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_e2,ui_fullmap_tab_narrow_options_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_r_e2,ui_fullmap_tab_narrow_options_rollover_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_p_e2,ui_fullmap_tab_narrow_options_pressed_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_rp_e2,ui_fullmap_tab_narrow_options_pressed_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_e3,ui_fullmap_tab_narrow_options_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_r_e3,ui_fullmap_tab_narrow_options_rollover_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_p_e3,ui_fullmap_tab_narrow_options_pressed_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_opt_rp_e3,ui_fullmap_tab_narrow_options_pressed_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj,ui_fullmap_tab_narrow_objectives_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_r,ui_fullmap_tab_narrow_objectives_rollover_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_p,ui_fullmap_tab_narrow_objectives_pressed_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_rp,ui_fullmap_tab_narrow_objectives_pressed_stone.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_e2,ui_fullmap_tab_narrow_objectives_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_r_e2,ui_fullmap_tab_narrow_objectives_rollover_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_p_e2,ui_fullmap_tab_narrow_objectives_pressed_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_rp_e2,ui_fullmap_tab_narrow_objectives_pressed_parch.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_e3,ui_fullmap_tab_narrow_objectives_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_r_e3,ui_fullmap_tab_narrow_objectives_rollover_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_p_e3,ui_fullmap_tab_narrow_objectives_pressed_metal.tga,0,0,79,68,0
spr_fullmap_tab_narr_obj_rp_e3,ui_fullmap_tab_narrow_objectives_pressed_metal.tga,0,0,79,68,0

// fullmap tabs (wide -- only fits 3),,,,,,
spr_fullmap_tab_wide_citm,ui_fullmap_tab_wide_citizenmanager_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_r,ui_fullmap_tab_wide_citizenmanager_rollover_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_p,ui_fullmap_tab_wide_citizenmanager_pressed_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_rp,ui_fullmap_tab_wide_citizenmanager_pressed_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_e2,ui_fullmap_tab_wide_citizenmanager_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_r_e2,ui_fullmap_tab_wide_citizenmanager_rollover_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_p_e2,ui_fullmap_tab_wide_citizenmanager_pressed_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_rp_e2,ui_fullmap_tab_wide_citizenmanager_pressed_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_e3,ui_fullmap_tab_wide_citizenmanager_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_r_e3,ui_fullmap_tab_wide_citizenmanager_rollover_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_p_e3,ui_fullmap_tab_wide_citizenmanager_pressed_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_citm_rp_e3,ui_fullmap_tab_wide_citizenmanager_pressed_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp,ui_fullmap_tab_wide_warplans_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_r,ui_fullmap_tab_wide_warplans_rollover_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_p,ui_fullmap_tab_wide_warplans_pressed_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_rp,ui_fullmap_tab_wide_warplans_pressed_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_e2,ui_fullmap_tab_wide_warplans_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_r_e2,ui_fullmap_tab_wide_warplans_rollover_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_p_e2,ui_fullmap_tab_wide_warplans_pressed_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_rp_e2,ui_fullmap_tab_wide_warplans_pressed_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_e3,ui_fullmap_tab_wide_warplans_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_r_e3,ui_fullmap_tab_wide_warplans_rollover_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_p_e3,ui_fullmap_tab_wide_warplans_pressed_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_warp_rp_e3,ui_fullmap_tab_wide_warplans_pressed_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt,ui_fullmap_tab_wide_options_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_r,ui_fullmap_tab_wide_options_rollover_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_p,ui_fullmap_tab_wide_options_pressed_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_rp,ui_fullmap_tab_wide_options_pressed_stone.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_e2,ui_fullmap_tab_wide_options_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_r_e2,ui_fullmap_tab_wide_options_rollover_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_p_e2,ui_fullmap_tab_wide_options_pressed_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_rp_e2,ui_fullmap_tab_wide_options_pressed_parch.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_e3,ui_fullmap_tab_wide_options_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_r_e3,ui_fullmap_tab_wide_options_rollover_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_p_e3,ui_fullmap_tab_wide_options_pressed_metal.tga,0,0,105,68,0
spr_fullmap_tab_wide_opt_rp_e3,ui_fullmap_tab_wide_options_pressed_metal.tga,0,0,105,68,0

// fullmap unit overlays,,,,,,
spr_fullmap_smallunit,ui_smallunit.tga,0,0,4,4,0
spr_fullmap_building,ui_smallunit.tga,0,0,4,4,0
spr_fullmap_tree,ui_fullmap_overlay_tree.tga,0,0,32,32,(MipMap)
spr_fullmap_resource,ui_smallunit.tga,0,0,4,4,0
spr_fullmap_airport,ui_fullMap_overlay_airport.tga,0,0,32,32,(MipMap)
spr_fullmap_barracks,ui_fullMap_overlay_barracks.tga,0,0,32,32,(MipMap)
spr_fullmap_church,ui_fullMap_overlay_church.tga,0,0,32,32,(MipMap)
spr_fullmap_center,ui_fullmap_overlay_center.tga,0,0,32,32,(MipMap)
spr_fullmap_dock,ui_fullMap_overlay_dock.tga,0,0,32,32,(MipMap)
spr_fullmap_fortress,ui_fullmap_overlay_fortress.tga,0,0,32,32,(MipMap)
spr_fullmap_house,ui_fullmap_overlay_house.tga,0,0,32,32,(MipMap)
spr_fullmap_mill,ui_fullmap_overlay_mill.tga,0,0,32,32,(MipMap)
spr_fullmap_market,ui_fullmap_overlay_market.tga,0,0,32,32,(MipMap)
spr_fullmap_plaza,ui_fullmap_overlay_plaza.tga,0,0,32,32,(MipMap)
spr_fullmap_stable,ui_fullmap_overlay_stable.tga,0,0,32,32,(MipMap)
spr_fullmap_university,ui_fullmap_overlay_university.tga,0,0,32,32,(MipMap)
spr_fullmap_warehouse,ui_fullmap_overlay_warehouse.tga,0,0,32,32,(MipMap)
spr_fullmap_boat,ui_fullmap_overlay_circle.tga,0,0,32,32,(MipMap)
spr_fullmap_plane,ui_fullmap_overlay_plane.tga,0,0,32,32,(MipMap)
spr_fullmap_plane_stealth,ui_fullmap_overlay_plane_stealth.tga,0,0,32,32,(MipMap)
spr_fullmap_helicopter,ui_fullmap_overlay_helicopter.tga,0,0,32,32,(MipMap)
spr_fullmap_fish,ui_fullmap_overlay_fish.tga,0,0,32,32,(MipMap)
spr_fullmap_icbm,ui_fullmap_overlay_circle.tga,0,0,32,32,(MipMap)

// fullmap road piece overlays -- the order is important STRAIGHT CAPSTART CAPBOTH T 4WAY,,,,,,
spr_fullmap_road_piece,ui_fullmap_overlay_road_piece.tga,0,0,32,32,(MipMap)
spr_fullmap_road_capStart,ui_fullmap_overlay_road_end.tga,0,0,32,32,(MipMap|FlipU)
spr_fullmap_road_capBoth,ui_fullmap_overlay_road_piece.tga,0,0,32,32,(MipMap)
spr_fullmap_road_t,ui_fullmap_overlay_road_t.tga,0,0,32,32,(MipMap)
spr_fullmap_road_4way,ui_fullmap_overlay_road_4way.tga,0,0,32,32,(MipMap)

// fullmap road elbow overlay,,,,,,
spr_fullmap_road_elbow,ui_fullmap_overlay_road_elbow.tga,0,0,32,32,(MipMap)

// fullmap bridge overlays -- the order is important START MIDDLE END,,,,,,
spr_fullmap_bridge_start,ui_fullmap_overlay_bridge_end.tga,0,0,32,32,(MipMap)
spr_fullmap_bridge_middle,ui_fullmap_overlay_bridge_mid.tga,0,0,32,32,(MipMap)
spr_fullmap_bridge_end,ui_fullmap_overlay_bridge_end.tga,0,0,32,32,(FlipU|MipMap)

// fullmap regicide king sprites,,,,,,
spr_fullmap_regicide_crown,ui_fullmap_regicide_crown.tga,0,0,64,64,0
spr_fullmap_regicide_crown_pc,ui_fullmap_regicide_crown_pc.tga,0,0,64,64,0


/////////////////////////////////////////////////,,,,,,
// FULLMAP OPTIONS SPRITES,,,,,,

// options ledger,,,,,,
spr_fullmap_options_ledger,ui_blackpixel_quarteralpha.tga,0,0,1,1,0


/////////////////////////////////////////////////,,,,,,
// CITIZEN MANAGER SPRITES,,,,,,

// cursor sprites,,,,,,
spr_citmanager_cursor,cursor_citizen_manager.tga,0,0,32,32,0
spr_citmanager_cursor_invalid,cursor_citizen_manager_red.tga,0,0,32,32,0
spr_citmanager_cursor_farm,ui_fullmap_cursor_farm.tga,0,0,32,32,0
spr_citmanager_cursor_oilrig,ui_fullmap_cursor_oilrig.tga,0,0,32,32,0
spr_citmanager_cursor_uranmine,ui_fullmap_cursor_uraniummine.tga,0,0,32,32,0

// map overlay icons,,,,,,
spr_citmanager_mapicon_citizen,ui_fullmap_mapicon_citizen.tga,0,0,32,32,0
spr_citmanager_mapicon_build,ui_fullmap_mapicon_build.tga,0,0,32,32,0
spr_citmanager_mapicon_repair,ui_fullmap_mapicon_repair.tga,0,0,32,32,0
spr_citmanager_mapicon_oil,ui_fullmap_mapicon_oil.tga,0,0,32,32,0
spr_citmanager_mapicon_uranium,ui_fullmap_mapicon_uranium.tga,0,0,32,32,0

// general icons,,,,,,
spr_citmanager_icon_citizen,ui_fullmap_icon_citizen.tga,0,0,64,64,0
spr_citmanager_icon_amount,ui_fullmap_icon_amount.tga,0,0,64,64,0
spr_citmanager_icon_buildRepair,ui_fullmap_icon_buildRepair.tga,0,0,64,64,0

// rollovers for items in task pool list,,,,,,
spr_citmanager_taskpool,ui_empty.tga,0,0,1,1,0
spr_citmanager_taskpool_roll,ui_whitepixel_quarteralpha.tga,0,0,1,1,0
spr_citmanager_taskpool_ledger,ui_blackpixel_quarteralpha.tga,0,0,1,1,0
spr_citmanager_taskpool_ledg_r,ui_whitepixel_quarteralpha.tga,0,0,1,1,0


/////////////////////////////////////////////////,,,,,,
// WARPLANS SPRITES,,,,,,

// warplan action buttons,,,,,,
icon_warplans_accept,ui_warplans_accept_stone.tga,0,0,77,52,0
icon_warplans_accept_r,ui_warplans_accept_rollover_stone.tga,0,0,77,52,0
icon_warplans_accept_p,ui_warplans_accept_pressed_stone.tga,0,0,77,52,0
icon_warplans_accept_rp,ui_warplans_accept_pressed_stone.tga,0,0,77,52,0
icon_warplans_accept_e2,ui_warplans_accept_parch.tga,0,0,77,52,0
icon_warplans_accept_r_e2,ui_warplans_accept_rollover_parch.tga,0,0,77,52,0
icon_warplans_accept_p_e2,ui_warplans_accept_pressed_parch.tga,0,0,77,52,0
icon_warplans_accept_rp_e2,ui_warplans_accept_pressed_parch.tga,0,0,77,52,0
icon_warplans_accept_e3,ui_warplans_accept_metal.tga,0,0,77,52,0
icon_warplans_accept_r_e3,ui_warplans_accept_rollover_metal.tga,0,0,77,52,0
icon_warplans_accept_p_e3,ui_warplans_accept_pressed_metal.tga,0,0,77,52,0
icon_warplans_accept_rp_e3,ui_warplans_accept_pressed_metal.tga,0,0,77,52,0
icon_warplans_reject,ui_warplans_reject_stone.tga,0,0,77,52,0
icon_warplans_reject_r,ui_warplans_reject_rollover_stone.tga,0,0,77,52,0
icon_warplans_reject_p,ui_warplans_reject_pressed_stone.tga,0,0,77,52,0
icon_warplans_reject_rp,ui_warplans_reject_pressed_stone.tga,0,0,77,52,0
icon_warplans_reject_e2,ui_warplans_reject_parch.tga,0,0,77,52,0
icon_warplans_reject_r_e2,ui_warplans_reject_rollover_parch.tga,0,0,77,52,0
icon_warplans_reject_p_e2,ui_warplans_reject_pressed_parch.tga,0,0,77,52,0
icon_warplans_reject_rp_e2,ui_warplans_reject_pressed_parch.tga,0,0,77,52,0
icon_warplans_reject_e3,ui_warplans_reject_metal.tga,0,0,77,52,0
icon_warplans_reject_r_e3,ui_warplans_reject_rollover_metal.tga,0,0,77,52,0
icon_warplans_reject_p_e3,ui_warplans_reject_pressed_metal.tga,0,0,77,52,0
icon_warplans_reject_rp_e3,ui_warplans_reject_pressed_metal.tga,0,0,77,52,0
icon_warplans_send,ui_warplans_send_stone.tga,0,0,77,52,0
icon_warplans_send_r,ui_warplans_send_rollover_stone.tga,0,0,77,52,0
icon_warplans_send_p,ui_warplans_send_pressed_stone.tga,0,0,77,52,0
icon_warplans_send_rp,ui_warplans_send_pressed_stone.tga,0,0,77,52,0
icon_warplans_send_e2,ui_warplans_send_parch.tga,0,0,77,52,0
icon_warplans_send_r_e2,ui_warplans_send_rollover_parch.tga,0,0,77,52,0
icon_warplans_send_p_e2,ui_warplans_send_pressed_parch.tga,0,0,77,52,0
icon_warplans_send_rp_e2,ui_warplans_send_pressed_parch.tga,0,0,77,52,0
icon_warplans_send_e3,ui_warplans_send_metal.tga,0,0,77,52,0
icon_warplans_send_r_e3,ui_warplans_send_rollover_metal.tga,0,0,77,52,0
icon_warplans_send_p_e3,ui_warplans_send_pressed_metal.tga,0,0,77,52,0
icon_warplans_send_rp_e3,ui_warplans_send_pressed_metal.tga,0,0,77,52,0
icon_warplans_sendallies,ui_warplans_sendallies_stone.tga,0,0,77,52,0
icon_warplans_sendallies_r,ui_warplans_sendallies_rollover_stone.tga,0,0,77,52,0
icon_warplans_sendallies_p,ui_warplans_sendallies_pressed_stone.tga,0,0,77,52,0
icon_warplans_sendallies_rp,ui_warplans_sendallies_pressed_stone.tga,0,0,77,52,0
icon_warplans_sendallies_e2,ui_warplans_sendallies_parch.tga,0,0,77,52,0
icon_warplans_sendallies_r_e2,ui_warplans_sendallies_rollover_parch.tga,0,0,77,52,0
icon_warplans_sendallies_p_e2,ui_warplans_sendallies_pressed_parch.tga,0,0,77,52,0
icon_warplans_sendallies_rp_e2,ui_warplans_sendallies_pressed_parch.tga,0,0,77,52,0
icon_warplans_sendallies_e3,ui_warplans_sendallies_metal.tga,0,0,77,52,0
icon_warplans_sendallies_r_e3,ui_warplans_sendallies_rollover_metal.tga,0,0,77,52,0
icon_warplans_sendallies_p_e3,ui_warplans_sendallies_pressed_metal.tga,0,0,77,52,0
icon_warplans_sendallies_rp_e3,ui_warplans_sendallies_pressed_metal.tga,0,0,77,52,0
icon_warplans_copy,ui_warplans_copy_stone.tga,0,0,77,52,0
icon_warplans_copy_r,ui_warplans_copy_rollover_stone.tga,0,0,77,52,0
icon_warplans_copy_p,ui_warplans_copy_pressed_stone.tga,0,0,77,52,0
icon_warplans_copy_rp,ui_warplans_copy_pressed_stone.tga,0,0,77,52,0
icon_warplans_copy_e2,ui_warplans_copy_parch.tga,0,0,77,52,0
icon_warplans_copy_r_e2,ui_warplans_copy_rollover_parch.tga,0,0,77,52,0
icon_warplans_copy_p_e2,ui_warplans_copy_pressed_parch.tga,0,0,77,52,0
icon_warplans_copy_rp_e2,ui_warplans_copy_pressed_parch.tga,0,0,77,52,0
icon_warplans_copy_e3,ui_warplans_copy_metal.tga,0,0,77,52,0
icon_warplans_copy_r_e3,ui_warplans_copy_rollover_metal.tga,0,0,77,52,0
icon_warplans_copy_p_e3,ui_warplans_copy_pressed_metal.tga,0,0,77,52,0
icon_warplans_copy_rp_e3,ui_warplans_copy_pressed_metal.tga,0,0,77,52,0
icon_warplans_delete,ui_warplans_delete_stone.tga,0,0,77,52,0
icon_warplans_delete_r,ui_warplans_delete_rollover_stone.tga,0,0,77,52,0
icon_warplans_delete_p,ui_warplans_delete_pressed_stone.tga,0,0,77,52,0
icon_warplans_delete_rp,ui_warplans_delete_pressed_stone.tga,0,0,77,52,0
icon_warplans_delete_e2,ui_warplans_delete_parch.tga,0,0,77,52,0
icon_warplans_delete_r_e2,ui_warplans_delete_rollover_parch.tga,0,0,77,52,0
icon_warplans_delete_p_e2,ui_warplans_delete_pressed_parch.tga,0,0,77,52,0
icon_warplans_delete_rp_e2,ui_warplans_delete_pressed_parch.tga,0,0,77,52,0
icon_warplans_delete_e3,ui_warplans_delete_metal.tga,0,0,77,52,0
icon_warplans_delete_r_e3,ui_warplans_delete_rollover_metal.tga,0,0,77,52,0
icon_warplans_delete_p_e3,ui_warplans_delete_pressed_metal.tga,0,0,77,52,0
icon_warplans_delete_rp_e3,ui_warplans_delete_pressed_metal.tga,0,0,77,52,0

// warplan tool buttons,,,,,,
icon_warplans_select,ui_warplans_tool_select_stone.tga,0,0,58,45,0
icon_warplans_select_r,ui_warplans_tool_select_rollover_stone.tga,0,0,58,45,0
icon_warplans_select_p,ui_warplans_tool_select_pressed_stone.tga,0,0,58,45,0
icon_warplans_select_rp,ui_warplans_tool_select_pressed_stone.tga,0,0,58,45,0
icon_warplans_select_e2,ui_warplans_tool_select_parch.tga,0,0,58,45,0
icon_warplans_select_r_e2,ui_warplans_tool_select_rollover_parch.tga,0,0,58,45,0
icon_warplans_select_p_e2,ui_warplans_tool_select_pressed_parch.tga,0,0,58,45,0
icon_warplans_select_rp_e2,ui_warplans_tool_select_pressed_parch.tga,0,0,58,45,0
icon_warplans_select_e3,ui_warplans_tool_select_metal.tga,0,0,58,45,0
icon_warplans_select_r_e3,ui_warplans_tool_select_rollover_metal.tga,0,0,58,45,0
icon_warplans_select_p_e3,ui_warplans_tool_select_pressed_metal.tga,0,0,58,45,0
icon_warplans_select_rp_e3,ui_warplans_tool_select_pressed_metal.tga,0,0,58,45,0
icon_warplans_path,ui_warplans_tool_path_stone.tga,0,0,58,45,0
icon_warplans_path_r,ui_warplans_tool_path_rollover_stone.tga,0,0,58,45,0
