//NAME,FILENAME,VOLUME,LOOP,MAX_INSTANCES,PITCH_VARIATION,DRY,WET
v_Destroyer_11_com02,v_Destroyer_11_com02.mp3,1,0,0,0,1,0
v_Destroyer_11_spe01,v_Destroyer_11_spe01.mp3,1,0,0,0,1,0

v_Destroyer_13_sel01,v_Destroyer_13_sel01.mp3,1,0,0,0,1,0
v_Destroyer_13_com01,v_Destroyer_13_com01.mp3,1,0,0,0,1,0
v_Destroyer_13_com02,v_Destroyer_13_com02.mp3,1,0,0,0,1,0
v_Destroyer_13_spe01,v_Destroyer_13_spe01.mp3,1,0,0,0,1,0

v_Destroyer_15_sel01,v_Destroyer_15_sel01.mp3,1,0,0,0,1,0
v_Destroyer_15_com01,v_Destroyer_15_com01.mp3,1,0,0,0,1,0
v_Destroyer_15_com02,v_Destroyer_15_com02.mp3,1,0,0,0,1,0
v_Destroyer_15_spe01,v_Destroyer_15_spe01.mp3,1,0,0,0,1,0

//HEAVY_INFANTRY1,,,,,,,
v_HeavyInfantry1_01_sel01,v_HeavyInfantry1_01_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_01_com01,v_HeavyInfantry1_01_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_01_com02,v_HeavyInfantry1_01_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry1_01_spe01,v_HeavyInfantry1_01_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry1_03_sel01,v_HeavyInfantry1_03_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_03_com01,v_HeavyInfantry1_03_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_03_com02,v_HeavyInfantry1_03_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry1_03_spe01,v_HeavyInfantry1_03_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry1_05_sel01,v_HeavyInfantry1_05_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_05_com01,v_HeavyInfantry1_05_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_05_com02,v_HeavyInfantry1_05_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry1_05_spe01,v_HeavyInfantry1_05_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry1_07_sel01,v_HeavyInfantry1_07_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_07_com01,v_HeavyInfantry1_07_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_07_com02,v_HeavyInfantry1_07_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry1_07_spe01,v_HeavyInfantry1_07_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry1_09_sel01,v_HeavyInfantry1_09_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_09_com01,v_HeavyInfantry1_09_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_09_com02,v_HeavyInfantry1_09_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry1_09_spe01,v_HeavyInfantry1_09_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry1_11_sel01,v_HeavyInfantry1_11_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_11_com01,v_HeavyInfantry1_11_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_11_com02,v_HeavyInfantry1_11_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry1_11_spe01,v_HeavyInfantry1_11_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry1_13_sel01,v_HeavyInfantry1_13_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_13_com01,v_HeavyInfantry1_13_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_13_com02,v_HeavyInfantry1_13_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry1_13_spe01,v_HeavyInfantry1_13_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry1_15_sel01,v_HeavyInfantry1_15_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_15_com01,v_HeavyInfantry1_15_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry1_15_com02,v_HeavyInfantry1_15_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry1_15_spe01,v_HeavyInfantry1_15_spe01.mp3,1,0,0,0,1,0

//HEAVY_INFANTRY2,,,,,,,
v_HeavyInfantry2_02_sel01,v_HeavyInfantry2_02_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_02_com01,v_HeavyInfantry2_02_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_02_com02,v_HeavyInfantry2_02_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry2_02_spe01,v_HeavyInfantry2_02_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry2_05_sel01,v_HeavyInfantry2_05_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_05_com01,v_HeavyInfantry2_05_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_05_com02,v_HeavyInfantry2_05_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry2_05_spe01,v_HeavyInfantry2_05_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry2_08_sel01,v_HeavyInfantry2_08_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_08_com01,v_HeavyInfantry2_08_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_08_com02,v_HeavyInfantry2_08_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry2_08_spe01,v_HeavyInfantry2_08_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry2_11_sel01,v_HeavyInfantry2_11_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_11_com01,v_HeavyInfantry2_11_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_11_com02,v_HeavyInfantry2_11_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry2_11_spe01,v_HeavyInfantry2_11_spe01.mp3,1,0,0,0,1,0

v_HeavyInfantry2_14_sel01,v_HeavyInfantry2_14_sel01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_14_com01,v_HeavyInfantry2_14_com01.mp3,1,0,0,0,1,0
v_HeavyInfantry2_14_com02,v_HeavyInfantry2_14_com02.mp3,1,0,0,0,1,0
v_HeavyInfantry2_14_spe01,v_HeavyInfantry2_14_spe01.mp3,1,0,0,0,1,0

//LIGHT_MOUNTED1,,,,,,,
v_LightMounted1_02_sel01,v_LightMounted1_02_sel01.mp3,1,0,0,0,1,0
v_LightMounted1_02_com01,v_LightMounted1_02_com01.mp3,1,0,0,0,1,0
v_LightMounted1_02_com02,v_LightMounted1_02_com02.mp3,1,0,0,0,1,0
v_LightMounted1_02_spe01,v_LightMounted1_02_spe01.mp3,1,0,0,0,1,0

v_LightMounted1_04_sel01,v_LightMounted1_04_sel01.mp3,1,0,0,0,1,0
v_LightMounted1_04_com01,v_LightMounted1_04_com01.mp3,1,0,0,0,1,0
v_LightMounted1_04_com02,v_LightMounted1_04_com02.mp3,1,0,0,0,1,0
v_LightMounted1_04_spe01,v_LightMounted1_04_spe01.mp3,1,0,0,0,1,0

v_LightMounted1_06_sel01,v_LightMounted1_06_sel01.mp3,1,0,0,0,1,0
v_LightMounted1_06_com01,v_LightMounted1_06_com01.mp3,1,0,0,0,1,0
v_LightMounted1_06_com02,v_LightMounted1_06_com02.mp3,1,0,0,0,1,0
v_LightMounted1_06_spe01,v_LightMounted1_06_spe01.mp3,1,0,0,0,1,0

v_LightMounted1_08_sel01,v_LightMounted1_08_sel01.mp3,1,0,0,0,1,0
v_LightMounted1_08_com01,v_LightMounted1_08_com01.mp3,1,0,0,0,1,0
v_LightMounted1_08_com02,v_LightMounted1_08_com02.mp3,1,0,0,0,1,0
v_LightMounted1_08_spe01,v_LightMounted1_08_spe01.mp3,1,0,0,0,1,0

v_LightMounted1_10_sel01,v_LightMounted1_10_sel01.mp3,1,0,0,0,1,0
v_LightMounted1_10_com01,v_LightMounted1_10_com01.mp3,1,0,0,0,1,0
v_LightMounted1_10_com02,v_LightMounted1_10_com02.mp3,1,0,0,0,1,0
v_LightMounted1_10_spe01,v_LightMounted1_10_spe01.mp3,1,0,0,0,1,0

v_LightMounted1_11_sel01,v_LightMounted1_11_sel01.mp3,1,0,0,0,1,0
v_LightMounted1_11_com01,v_LightMounted1_11_com01.mp3,1,0,0,0,1,0
v_LightMounted1_11_com02,v_LightMounted1_11_com02.mp3,1,0,0,0,1,0
v_LightMounted1_11_spe01,v_LightMounted1_11_spe01.mp3,1,0,0,0,1,0

v_LightMounted1_12_sel01,v_LightMounted1_12_sel01.mp3,1,0,0,0,1,0
v_LightMounted1_12_com01,v_LightMounted1_12_com01.mp3,1,0,0,0,1,0
v_LightMounted1_12_com02,v_LightMounted1_12_com02.mp3,1,0,0,0,1,0
v_LightMounted1_12_spe01,v_LightMounted1_12_spe01.mp3,1,0,0,0,1,0

v_LightMounted1_13_sel01,v_LightMounted1_13_sel01.mp3,1,0,0,0,1,0
v_LightMounted1_13_com01,v_LightMounted1_13_com01.mp3,1,0,0,0,1,0
v_LightMounted1_13_com02,v_LightMounted1_13_com02.mp3,1,0,0,0,1,0
v_LightMounted1_13_spe01,v_LightMounted1_13_spe01.mp3,1,0,0,0,1,0

v_LightMounted1_15_sel01,v_LightMounted1_15_sel01.mp3,1,0,0,0,1,0
v_LightMounted1_15_com01,v_LightMounted1_15_com01.mp3,1,0,0,0,1,0
v_LightMounted1_15_com02,v_LightMounted1_15_com02.mp3,1,0,0,0,1,0
v_LightMounted1_15_spe01,v_LightMounted1_15_spe01.mp3,1,0,0,0,1,0

//LIGHT MOUNTED2,,,,,,,
v_LightMounted2_13_sel01,v_LightMounted2_13_sel01.mp3,1,0,0,0,1,0
v_LightMounted2_13_com01,v_LightMounted2_13_com01.mp3,1,0,0,0,1,0
v_LightMounted2_13_com02,v_LightMounted2_13_com02.mp3,1,0,0,0,1,0
v_LightMounted2_13_spe01,v_LightMounted2_13_spe01.mp3,1,0,0,0,1,0

v_LightMounted2_15_sel01,v_LightMounted2_15_sel01.mp3,1,0,0,0,1,0
v_LightMounted2_15_com01,v_LightMounted2_15_com01.mp3,1,0,0,0,1,0
v_LightMounted2_15_com02,v_LightMounted2_15_com02.mp3,1,0,0,0,1,0
v_LightMounted2_15_spe01,v_LightMounted2_15_spe01.mp3,1,0,0,0,1,0

//LIGHT MOUNTED3,,,,,,,
v_LightMounted3_14_sel01,v_LightMounted3_14_sel01.mp3,1,0,0,0,1,0
v_LightMounted3_14_com01,v_LightMounted3_14_com01.mp3,1,0,0,0,1,0
v_LightMounted3_14_com02,v_LightMounted3_14_com02.mp3,1,0,0,0,1,0
v_LightMounted3_14_spe01,v_LightMounted3_14_spe01.mp3,1,0,0,0,1,0

//HEAVY_MOUNTED1,,,,,,,
v_HeavyMounted1_02_sel01,v_HeavyMounted1_02_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted1_02_com01,v_HeavyMounted1_02_com01.mp3,1,0,0,0,1,0
v_HeavyMounted1_02_com02,v_HeavyMounted1_02_com02.mp3,1,0,0,0,1,0
v_HeavyMounted1_02_spe01,v_HeavyMounted1_02_spe01.mp3,1,0,0,0,1,0

v_HeavyMounted1_04_sel01,v_HeavyMounted1_04_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted1_04_com01,v_HeavyMounted1_04_com01.mp3,1,0,0,0,1,0
v_HeavyMounted1_04_com02,v_HeavyMounted1_04_com02.mp3,1,0,0,0,1,0
v_HeavyMounted1_04_spe01,v_HeavyMounted1_04_spe01.mp3,1,0,0,0,1,0

v_HeavyMounted1_06_sel01,v_HeavyMounted1_06_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted1_06_com01,v_HeavyMounted1_06_com01.mp3,1,0,0,0,1,0
v_HeavyMounted1_06_com02,v_HeavyMounted1_06_com02.mp3,1,0,0,0,1,0
v_HeavyMounted1_06_spe01,v_HeavyMounted1_06_spe01.mp3,1,0,0,0,1,0

v_HeavyMounted1_08_sel01,v_HeavyMounted1_08_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted1_08_com01,v_HeavyMounted1_08_com01.mp3,1,0,0,0,1,0
v_HeavyMounted1_08_com02,v_HeavyMounted1_08_com02.mp3,1,0,0,0,1,0
v_HeavyMounted1_08_spe01,v_HeavyMounted1_08_spe01.mp3,1,0,0,0,1,0

v_HeavyMounted1_10_sel01,v_HeavyMounted1_10_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted1_10_com01,v_HeavyMounted1_10_com01.mp3,1,0,0,0,1,0
v_HeavyMounted1_10_com02,v_HeavyMounted1_10_com02.mp3,1,0,0,0,1,0
v_HeavyMounted1_10_spe01,v_HeavyMounted1_10_spe01.mp3,1,0,0,0,1,0

v_HeavyMounted1_11_sel01,v_HeavyMounted1_11_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted1_11_com01,v_HeavyMounted1_11_com01.mp3,1,0,0,0,1,0
v_HeavyMounted1_11_com02,v_HeavyMounted1_11_com02.mp3,1,0,0,0,1,0
v_HeavyMounted1_11_spe01,v_HeavyMounted1_11_spe01.mp3,1,0,0,0,1,0

v_HeavyMounted1_12_sel01,v_HeavyMounted1_12_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted1_12_com01,v_HeavyMounted1_12_com01.mp3,1,0,0,0,1,0
v_HeavyMounted1_12_com02,v_HeavyMounted1_12_com02.mp3,1,0,0,0,1,0
v_HeavyMounted1_12_spe01,v_HeavyMounted1_12_spe01.mp3,1,0,0,0,1,0

v_HeavyMounted1_13_sel01,v_HeavyMounted1_13_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted1_13_com01,v_HeavyMounted1_13_com01.mp3,1,0,0,0,1,0
v_HeavyMounted1_13_com02,v_HeavyMounted1_13_com02.mp3,1,0,0,0,1,0
v_HeavyMounted1_13_spe01,v_HeavyMounted1_13_spe01.mp3,1,0,0,0,1,0

v_HeavyMounted1_15_sel01,v_HeavyMounted1_15_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted1_15_com01,v_HeavyMounted1_15_com01.mp3,1,0,0,0,1,0
v_HeavyMounted1_15_com02,v_HeavyMounted1_15_spe01.mp3,1,0,0,0,1,0
v_HeavyMounted1_15_spe01,v_HeavyMounted1_15_spe01.mp3,1,0,0,0,1,0

//HEAVY_MOUNTED2,,,,,,,
v_HeavyMounted2_13_sel01,v_HeavyMounted2_13_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted2_13_com01,v_HeavyMounted2_13_com01.mp3,1,0,0,0,1,0
v_HeavyMounted2_13_com02,v_HeavyMounted2_13_com02.mp3,1,0,0,0,1,0
v_HeavyMounted2_13_spe01,v_HeavyMounted2_13_spe01.mp3,1,0,0,0,1,0

v_HeavyMounted2_15_sel01,v_HeavyMounted2_15_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted2_15_com01,v_HeavyMounted2_15_com01.mp3,1,0,0,0,1,0
v_HeavyMounted2_15_com02,v_HeavyMounted2_15_com02.mp3,1,0,0,0,1,0
v_HeavyMounted2_15_spe01,v_HeavyMounted2_15_spe01.mp3,1,0,0,0,1,0

//HEAVY_MOUNTED3,,,,,,,
v_HeavyMounted3_14_sel01,v_HeavyMounted3_14_sel01.mp3,1,0,0,0,1,0
v_HeavyMounted3_14_com01,v_HeavyMounted3_14_com01.mp3,1,0,0,0,1,0
v_HeavyMounted3_14_com02,v_HeavyMounted3_14_com02.mp3,1,0,0,0,1,0
v_HeavyMounted3_14_spe01,v_HeavyMounted3_14_spe01.mp3,1,0,0,0,1,0

//LIGHT_ARTILLERY1,,,,,,,
v_LightArtillery1_01_sel01,v_LightArtillery1_01_sel01.mp3,1,0,0,0,1,0
v_LightArtillery1_01_com01,v_LightArtillery1_01_com01.mp3,1,0,0,0,1,0
v_LightArtillery1_01_com02,v_LightArtillery1_01_com02.mp3,1,0,0,0,1,0
v_LightArtillery1_01_spe01,v_LightArtillery1_01_spe01.mp3,1,0,0,0,1,0

v_LightArtillery1_03_sel01,v_LightArtillery1_03_sel01.mp3,1,0,0,0,1,0
v_LightArtillery1_03_com01,v_LightArtillery1_03_com01.mp3,1,0,0,0,1,0
v_LightArtillery1_03_com02,v_LightArtillery1_03_com02.mp3,1,0,0,0,1,0
v_LightArtillery1_03_spe01,v_LightArtillery1_03_spe01.mp3,1,0,0,0,1,0

v_LightArtillery1_05_sel01,v_LightArtillery1_05_sel01.mp3,1,0,0,0,1,0
v_LightArtillery1_05_com01,v_LightArtillery1_05_com01.mp3,1,0,0,0,1,0
v_LightArtillery1_05_com02,v_LightArtillery1_05_com02.mp3,1,0,0,0,1,0
v_LightArtillery1_05_spe01,v_LightArtillery1_05_spe01.mp3,1,0,0,0,1,0

v_LightArtillery1_07_sel01,v_LightArtillery1_07_sel01.mp3,1,0,0,0,1,0
v_LightArtillery1_07_com01,v_LightArtillery1_07_com01.mp3,1,0,0,0,1,0
v_LightArtillery1_07_com02,v_LightArtillery1_07_com02.mp3,1,0,0,0,1,0
v_LightArtillery1_07_spe01,v_LightArtillery1_07_spe01.mp3,1,0,0,0,1,0

v_LightArtillery1_09_sel01,v_LightArtillery1_09_sel01.mp3,1,0,0,0,1,0
v_LightArtillery1_09_com01,v_LightArtillery1_09_com01.mp3,1,0,0,0,1,0
v_LightArtillery1_09_com02,v_LightArtillery1_09_com02.mp3,1,0,0,0,1,0
v_LightArtillery1_09_spe01,v_LightArtillery1_09_spe01.mp3,1,0,0,0,1,0

v_LightArtillery1_11_sel01,v_LightArtillery1_11_sel01.mp3,1,0,0,0,1,0
v_LightArtillery1_11_com01,v_LightArtillery1_11_com01.mp3,1,0,0,0,1,0
v_LightArtillery1_11_com02,v_LightArtillery1_11_com02.mp3,1,0,0,0,1,0
v_LightArtillery1_11_spe01,v_LightArtillery1_11_spe01.mp3,1,0,0,0,1,0

v_LightArtillery1_13_sel01,v_LightArtillery1_13_sel01.mp3,1,0,0,0,1,0
v_LightArtillery1_13_com01,v_LightArtillery1_13_com01.mp3,1,0,0,0,1,0
v_LightArtillery1_13_com02,v_LightArtillery1_13_com02.mp3,1,0,0,0,1,0
v_LightArtillery1_13_spe01,v_LightArtillery1_13_spe01.mp3,1,0,0,0,1,0

v_LightArtillery1_15_sel01,v_LightArtillery1_15_sel01.mp3,1,0,0,0,1,0
v_LightArtillery1_15_com01,v_LightArtillery1_15_com01.mp3,1,0,0,0,1,0
v_LightArtillery1_15_com02,v_LightArtillery1_15_com02.mp3,1,0,0,0,1,0
v_LightArtillery1_15_spe01,v_LightArtillery1_15_spe01.mp3,1,0,0,0,1,0

//LIGHT_ARTILLERY2,,,,,,,
v_LightArtillery2_11_sel01,v_LightArtillery2_11_sel01.mp3,1,0,0,0,1,0
v_LightArtillery2_11_com01,v_LightArtillery2_11_com01.mp3,1,0,0,0,1,0
v_LightArtillery2_11_com02,v_LightArtillery2_11_com02.mp3,1,0,0,0,1,0
v_LightArtillery2_11_spe01,v_LightArtillery2_11_spe01.mp3,1,0,0,0,1,0

v_LightArtillery2_13_sel01,v_LightArtillery2_13_sel01.mp3,1,0,0,0,1,0
v_LightArtillery2_13_com01,v_LightArtillery2_13_com01.mp3,1,0,0,0,1,0
v_LightArtillery2_13_com02,v_LightArtillery2_13_com02.mp3,1,0,0,0,1,0
v_LightArtillery2_13_spe01,v_LightArtillery2_13_spe01.mp3,1,0,0,0,1,0

v_LightArtillery2_15_sel01,v_LightArtillery2_15_sel01.mp3,1,0,0,0,1,0
v_LightArtillery2_15_com01,v_LightArtillery2_15_com01.mp3,1,0,0,0,1,0
v_LightArtillery2_15_com02,v_LightArtillery2_15_com02.mp3,1,0,0,0,1,0
v_LightArtillery2_15_spe01,v_LightArtillery2_15_spe01.mp3,1,0,0,0,1,0

//LIGHT_INFANTRY,,,,,,,
v_LightInfantry_01_sel01,v_LightInfantry_01_sel01.mp3,1,0,0,0,1,0
v_LightInfantry_01_com01,v_LightInfantry_01_com01.mp3,1,0,0,0,1,0
v_LightInfantry_01_com02,v_LightInfantry_01_com02.mp3,1,0,0,0,1,0
v_LightInfantry_01_spe01,v_LightInfantry_01_spe01.mp3,1,0,0,0,1,0

v_LightInfantry_03_sel01,v_LightInfantry_03_sel01.mp3,1,0,0,0,1,0
v_LightInfantry_03_com01,v_LightInfantry_03_com01.mp3,1,0,0,0,1,0
v_LightInfantry_03_com02,v_LightInfantry_03_com02.mp3,1,0,0,0,1,0
v_LightInfantry_03_spe01,v_LightInfantry_03_spe01.mp3,1,0,0,0,1,0

v_LightInfantry_05_sel01,v_LightInfantry_05_sel01.mp3,1,0,0,0,1,0
v_LightInfantry_05_com01,v_LightInfantry_05_com01.mp3,1,0,0,0,1,0
v_LightInfantry_05_com02,v_LightInfantry_05_com02.mp3,1,0,0,0,1,0
v_LightInfantry_05_spe01,v_LightInfantry_05_spe01.mp3,1,0,0,0,1,0

v_LightInfantry_07_sel01,v_LightInfantry_07_sel01.mp3,1,0,0,0,1,0
v_LightInfantry_07_com01,v_LightInfantry_07_com01.mp3,1,0,0,0,1,0
v_LightInfantry_07_com02,v_LightInfantry_07_com02.mp3,1,0,0,0,1,0
v_LightInfantry_07_spe01,v_LightInfantry_07_spe01.mp3,1,0,0,0,1,0

v_LightInfantry_09_sel01,v_LightInfantry_09_sel01.mp3,1,0,0,0,1,0
v_LightInfantry_09_com01,v_LightInfantry_09_com01.mp3,1,0,0,0,1,0
v_LightInfantry_09_com02,v_LightInfantry_09_com02.mp3,1,0,0,0,1,0
v_LightInfantry_09_spe01,v_LightInfantry_09_spe01.mp3,1,0,0,0,1,0

v_LightInfantry_11_sel01,v_LightInfantry_11_sel01.mp3,1,0,0,0,1,0
v_LightInfantry_11_com01,v_LightInfantry_11_com01.mp3,1,0,0,0,1,0
v_LightInfantry_11_com02,v_LightInfantry_11_com02.mp3,1,0,0,0,1,0
v_LightInfantry_11_spe01,v_LightInfantry_11_spe01.mp3,1,0,0,0,1,0

v_LightInfantry_13_sel01,v_LightInfantry_13_sel01.mp3,1,0,0,0,1,0
v_LightInfantry_13_com01,v_LightInfantry_13_com01.mp3,1,0,0,0,1,0
v_LightInfantry_13_com02,v_LightInfantry_13_com02.mp3,1,0,0,0,1,0
v_LightInfantry_13_spe01,v_LightInfantry_13_spe01.mp3,1,0,0,0,1,0

v_LightInfantry_15_sel01,v_LightInfantry_15_sel01.mp3,1,0,0,0,1,0
v_LightInfantry_15_com01,v_LightInfantry_15_com01.mp3,1,0,0,0,1,0
v_LightInfantry_15_com02,v_LightInfantry_15_com02.mp3,1,0,0,0,1,0
v_LightInfantry_15_spe01,v_LightInfantry_15_spe01.mp3,1,0,0,0,1,0

//HEAVY ARTILLERY,,,,,,,
v_HeavyArtillery_02_sel01,v_HeavyArtillery_02_sel01.mp3,1,0,0,0,1,0
v_HeavyArtillery_02_com01,v_HeavyArtillery_02_com01.mp3,1,0,0,0,1,0
v_HeavyArtillery_02_com02,v_HeavyArtillery_02_com02.mp3,1,0,0,0,1,0
v_HeavyArtillery_02_spe01,v_HeavyArtillery_02_spe01.mp3,1,0,0,0,1,0

v_HeavyArtillery_04_sel01,v_HeavyArtillery_04_sel01.mp3,1,0,0,0,1,0
v_HeavyArtillery_04_com01,v_HeavyArtillery_04_com01.mp3,1,0,0,0,1,0
v_HeavyArtillery_04_com02,v_HeavyArtillery_04_com02.mp3,1,0,0,0,1,0
v_HeavyArtillery_04_spe01,v_HeavyArtillery_04_spe01.mp3,1,0,0,0,1,0

v_HeavyArtillery_06_sel01,v_HeavyArtillery_06_sel01.mp3,1,0,0,0,1,0
v_HeavyArtillery_06_com01,v_HeavyArtillery_06_com01.mp3,1,0,0,0,1,0
v_HeavyArtillery_06_com02,v_HeavyArtillery_06_com02.mp3,1,0,0,0,1,0
v_HeavyArtillery_06_spe01,v_HeavyArtillery_06_spe01.mp3,1,0,0,0,1,0

v_HeavyArtillery_08_sel01,v_HeavyArtillery_08_sel01.mp3,1,0,0,0,1,0
v_HeavyArtillery_08_com01,v_HeavyArtillery_08_com01.mp3,1,0,0,0,1,0
v_HeavyArtillery_08_com02,v_HeavyArtillery_08_com02.mp3,1,0,0,0,1,0
v_HeavyArtillery_08_spe01,v_HeavyArtillery_08_spe01.mp3,1,0,0,0,1,0

v_HeavyArtillery_10_sel01,v_HeavyArtillery_10_sel01.mp3,1,0,0,0,1,0
v_HeavyArtillery_10_com01,v_HeavyArtillery_10_com01.mp3,1,0,0,0,1,0
v_HeavyArtillery_10_com02,v_HeavyArtillery_10_com02.mp3,1,0,0,0,1,0
v_HeavyArtillery_10_spe01,v_HeavyArtillery_10_spe01.mp3,1,0,0,0,1,0

v_HeavyArtillery_12_sel01,v_HeavyArtillery_12_sel01.mp3,1,0,0,0,1,0
v_HeavyArtillery_12_com01,v_HeavyArtillery_12_com01.mp3,1,0,0,0,1,0
v_HeavyArtillery_12_com02,v_HeavyArtillery_12_com02.mp3,1,0,0,0,1,0
v_HeavyArtillery_12_spe01,v_HeavyArtillery_12_spe01.mp3,1,0,0,0,1,0

v_HeavyArtillery_14_sel01,v_HeavyArtillery_14_sel01.mp3,1,0,0,0,1,0
v_HeavyArtillery_14_com01,v_HeavyArtillery_14_com01.mp3,1,0,0,0,1,0
v_HeavyArtillery_14_com02,v_HeavyArtillery_14_com02.mp3,1,0,0,0,1,0
v_HeavyArtillery_14_spe01,v_HeavyArtillery_14_spe01.mp3,1,0,0,0,1,0

//LEADERS,,,,,,,
v_leader_sonduk_01_com01,v_leader_sonduk_01_com01.mp3,1,0,0,0,1,0
v_leader_sonduk_01_com02,v_leader_sonduk_01_com02.mp3,1,0,0,0,1,0
v_leader_sonduk_01_sel01,v_leader_sonduk_01_sel01.mp3,1,0,0,0,1,0
v_leader_sonduk_01_spe01,v_leader_sonduk_01_spe01.mp3,1,0,0,0,1,0

v_leader_eco_01_com01,v_leader_eco_01_com01.mp3,1,0,0,0,1,0
v_leader_eco_01_com02,v_leader_eco_01_com02.mp3,1,0,0,0,1,0
v_leader_eco_01_sel01,v_leader_eco_01_sel01.mp3,1,0,0,0,1,0
v_leader_eco_01_spe01,v_leader_eco_01_spe01.mp3,1,0,0,0,1,0

v_leader_eco_02_com01,v_leader_eco_02_com01.mp3,1,0,0,0,1,0
v_leader_eco_02_com02,v_leader_eco_02_com02.mp3,1,0,0,0,1,0
v_leader_eco_02_sel01,v_leader_eco_02_sel01.mp3,1,0,0,0,1,0
v_leader_eco_02_spe01,v_leader_eco_02_spe01.mp3,1,0,0,0,1,0

v_leader_eco_03_com01,v_leader_eco_03_com01.mp3,1,0,0,0,1,0
v_leader_eco_03_com02,v_leader_eco_03_com02.mp3,1,0,0,0,1,0
v_leader_eco_03_sel01,v_leader_eco_03_sel01.mp3,1,0,0,0,1,0
v_leader_eco_03_spe01,v_leader_eco_03_spe01.mp3,1,0,0,0,1,0

v_leader_imp_01_com01,v_leader_imp_01_com01.mp3,1,0,0,0,1,0
v_leader_imp_01_com02,v_leader_imp_01_com02.mp3,1,0,0,0,1,0
v_leader_imp_01_sel01,v_leader_imp_01_sel01.mp3,1,0,0,0,1,0
v_leader_imp_01_spe01,v_leader_imp_01_spe01.mp3,1,0,0,0,1,0

v_leader_imp_02_com01,v_leader_imp_02_com01.mp3,1,0,0,0,1,0
v_leader_imp_02_com02,v_leader_imp_02_com02.mp3,1,0,0,0,1,0
v_leader_imp_02_sel01,v_leader_imp_02_sel01.mp3,1,0,0,0,1,0
v_leader_imp_02_spe01,v_leader_imp_02_spe01.mp3,1,0,0,0,1,0

v_leader_imp_03_com01,v_leader_imp_03_com01.mp3,1,0,0,0,1,0
